houseid,property_type,beds,baths,sqft,lot_size,year_built,zipcode,latitude,longitude,list_price
3716,Single Family Residential,4.0,2.0,1850.0,5170.0,2012.0,77086,29.9140217,-95.4893535,299800
3721,Single Family Residential,4.0,2.0,2311.0,9600.0,1960.0,77096,29.6619434,-95.478,399500
3722,Single Family Residential,4.0,2.5,2869.0,9400.0,1977.0,77070,29.9815656,-95.6072973,329000
3726,Single Family Residential,4.0,2.0,2970.0,10630.0,1963.0,77018,29.8378743,-95.4380428,990000
3728,Single Family Residential,4.0,3.5,2600.0,3475.0,2022.0,77051,29.6591851,-95.3695348,379000
3729,Single Family Residential,3.0,2.5,2245.0,2687.0,2022.0,77007,29.7813852,-95.4277084,599900
3732,Single Family Residential,4.0,3.5,2866.0,11648.0,1986.0,77345,30.0578265,-95.1732476,449900
3733,Single Family Residential,3.0,3.5,1888.0,1508.0,2020.0,77054,29.668534,-95.424903,445000
3734,Single Family Residential,4.0,3.5,3370.0,2500.0,2018.0,77019,29.754361,-95.3867207,899000
3737,Single Family Residential,5.0,3.0,2607.0,,2022.0,77459,29.571545,-95.518441,377990
3741,Single Family Residential,2.0,1.0,678.0,6250.0,1935.0,77023,29.7276372,-95.3300008,249000
3743,Single Family Residential,4.0,4.5,3727.0,5250.0,2023.0,77005,29.7105711,-95.4188693,1999950
3745,Single Family Residential,3.0,2.5,2470.0,5175.0,2004.0,77449,29.8558633,-95.7204804,289900
3746,Single Family Residential,5.0,3.5,3402.0,10281.0,1994.0,77094,29.7707525,-95.7038458,565000
3748,Single Family Residential,4.0,3.5,2600.0,3475.0,2022.0,77051,29.6592925,-95.3695382,379000
3749,Single Family Residential,5.0,2.5,3938.0,9200.0,1960.0,77071,29.6720978,-95.5166038,499000
3750,Single Family Residential,4.0,4.5,5598.0,7200.0,2022.0,77005,29.7210161,-95.4048272,3245000
3753,Single Family Residential,4.0,2.0,1583.0,6000.0,1952.0,77017,29.6878588,-95.2377002,239000
3758,Single Family Residential,3.0,2.0,1656.0,3260.0,2007.0,77076,29.8543543,-95.4043245,330000
3759,Single Family Residential,4.0,2.5,2833.0,5822.0,2006.0,77429,29.9818869,-95.7183212,360000
3760,Single Family Residential,4.0,5.0,3984.0,5000.0,2009.0,77005,29.7113514,-95.4389433,1790000
3762,Single Family Residential,4.0,2.0,2434.0,9720.0,1997.0,77346,30.0197769,-95.1538975,519000
3768,Single Family Residential,3.0,2.0,1935.0,5658.0,2007.0,77345,30.0757301,-95.1689289,277000
3770,Single Family Residential,3.0,2.0,2324.0,9450.0,1968.0,77063,29.725696,-95.5030654,675000
3771,Single Family Residential,5.0,5.5,4241.0,7320.0,2022.0,77018,29.8331831,-95.43264,1499000
3774,Single Family Residential,4.0,3.5,2925.0,3275.0,2022.0,77008,29.8108485,-95.4057805,849900
3775,Single Family Residential,4.0,2.0,1530.0,8000.0,1978.0,77015,29.7898702,-95.1985946,228500
3778,Single Family Residential,4.0,2.5,2049.0,2828.0,2022.0,77088,29.8714567,-95.4280078,375000
3780,Single Family Residential,5.0,5.0,5082.0,14946.0,2023.0,77018,29.8170622,-95.4080064,1995500
3782,Single Family Residential,3.0,2.0,1468.0,6825.0,1980.0,77084,29.8774303,-95.681564,235500
3783,Single Family Residential,2.0,2.5,1440.0,3000.0,2014.0,77091,29.8423724,-95.4655169,285000
3784,Single Family Residential,3.0,2.5,1974.0,6327.0,1942.0,77004,29.7143163,-95.3672325,359000
3788,Single Family Residential,4.0,3.5,3306.0,9600.0,1982.0,77070,29.9845297,-95.6101093,454900
3790,Single Family Residential,4.0,2.5,2658.0,8600.0,1975.0,77339,30.0378543,-95.2222645,275000
3791,Single Family Residential,3.0,2.5,1869.0,6300.0,1983.0,77041,29.8563368,-95.6121415,250000
3795,Single Family Residential,3.0,1.5,1500.0,8220.0,1955.0,77074,29.6931662,-95.5057841,297000
3797,Single Family Residential,5.0,3.0,6143.0,10454.0,2011.0,77055,29.7927213,-95.5328986,1075000
3798,Single Family Residential,1.0,2.0,1181.0,5000.0,1930.0,77008,29.7964544,-95.4094052,459000
3800,Single Family Residential,4.0,2.0,2380.0,9289.0,1997.0,77345,30.0782362,-95.1694223,320000
3802,Single Family Residential,4.0,2.0,1888.0,7850.0,2005.0,77449,29.8618908,-95.7232979,287000
3804,Single Family Residential,4.0,2.5,2760.0,7900.0,1977.0,77079,29.7750205,-95.6365315,489750
3806,Single Family Residential,4.0,3.5,3701.0,10025.0,1973.0,77069,29.9843458,-95.5157021,459900
3807,Single Family Residential,2.0,2.0,1220.0,4623.0,1920.0,77009,29.8114869,-95.3844055,550000
3809,Single Family Residential,0.0,2.0,1930.0,8515.0,1955.0,77076,29.8692239,-95.3656381,350000
3812,Single Family Residential,4.0,3.5,3556.0,7020.0,2022.0,77018,29.8244003,-95.4380724,1297900
3813,Single Family Residential,4.0,3.5,3597.0,12739.0,1996.0,77069,29.9715922,-95.5396433,525000
3814,Single Family Residential,3.0,3.0,1836.0,5500.0,1938.0,77009,29.8037753,-95.3645835,399000
3817,Single Family Residential,3.0,1.0,1052.0,11850.0,1950.0,77028,29.82139,-95.2977454,157000
3818,Single Family Residential,3.0,3.5,1644.0,1333.0,2022.0,77080,29.807984,-95.5188788,347500
3822,Single Family Residential,4.0,4.5,6165.0,25480.0,1934.0,77019,29.7539263,-95.4181532,5950000
3823,Single Family Residential,4.0,2.5,2362.0,5175.0,2022.0,77068,29.9944037,-95.5002973,299990
3824,Single Family Residential,4.0,3.0,2373.0,2741.0,2014.0,77072,29.690254,-95.603219,319000
3829,Single Family Residential,4.0,4.0,4441.0,9418.0,,77081,29.7012807,-95.4764909,1199000
3830,Single Family Residential,3.0,2.5,1850.0,3108.0,2022.0,77091,29.8499075,-95.4543261,379000
3832,Single Family Residential,4.0,3.0,2360.0,3000.0,2022.0,77091,29.8424788,-95.4646003,449900
3833,Single Family Residential,4.0,3.5,4675.0,11348.0,2002.0,77379,30.010485,-95.5348666,825000
3834,Single Family Residential,2.0,2.0,1435.0,7150.0,1983.0,77346,30.0057824,-95.1457189,230000
3835,Single Family Residential,4.0,3.5,3160.0,9085.0,1981.0,77077,29.7425989,-95.5950947,469500
3838,Single Family Residential,3.0,2.5,1934.0,4130.0,1982.0,77057,29.7398355,-95.4877148,499900
3840,Single Family Residential,4.0,2.0,2346.0,8814.0,2005.0,77084,29.8121472,-95.6935056,310000
3841,Single Family Residential,5.0,3.5,3967.0,7989.0,1999.0,77077,29.7525234,-95.6337355,949950
3844,Single Family Residential,3.0,2.0,1477.0,4950.0,2011.0,77075,29.6131563,-95.2598352,254950
3846,Single Family Residential,3.0,3.5,1930.0,1499.0,2022.0,77007,29.7752024,-95.4065002,539990
3847,Single Family Residential,4.0,3.5,3032.0,6600.0,2001.0,77077,29.7496974,-95.6216674,475000
3856,Single Family Residential,4.0,2.0,1648.0,5000.0,1935.0,77023,29.732776,-95.3244856,387000
3859,Single Family Residential,3.0,2.5,1854.0,1755.0,2015.0,77021,29.7006645,-95.3700484,398900
3860,Single Family Residential,4.0,1.0,1224.0,6000.0,1951.0,77087,29.689579,-95.2899353,229900
3861,Single Family Residential,3.0,2.5,2834.0,7004.0,2022.0,77433,29.9144834,-95.692585,728000
3865,Single Family Residential,3.0,2.0,1858.0,6500.0,1960.0,77018,29.819545,-95.4200774,375000
3866,Single Family Residential,3.0,2.0,1752.0,7150.0,1972.0,77031,29.6623142,-95.5402584,305000
3868,Single Family Residential,3.0,2.0,1410.0,8780.0,1958.0,77075,29.6136977,-95.2420649,223500
3869,Single Family Residential,3.0,2.0,1746.0,6405.0,1978.0,77015,29.80281,-95.1779333,269880
3870,Single Family Residential,3.0,2.5,1888.0,7200.0,1952.0,77025,29.666936,-95.4404579,455000
3871,Single Family Residential,4.0,2.5,2485.0,8677.0,1997.0,77450,29.7361772,-95.7475704,450000
3872,Single Family Residential,4.0,2.0,1526.0,7670.0,1975.0,77015,29.8011337,-95.1799026,268500
3875,Single Family Residential,4.0,2.5,2832.0,8850.0,1955.0,77025,29.6819236,-95.4441625,449900
3878,Single Family Residential,5.0,3.0,2434.0,7150.0,1958.0,77080,29.8110581,-95.5284909,369900
3881,Single Family Residential,5.0,3.0,2890.0,7475.0,1977.0,77071,29.6454282,-95.5113213,319500
3882,Single Family Residential,4.0,2.5,2198.0,8050.0,1977.0,77070,29.9477758,-95.5684759,285000
3885,Single Family Residential,4.0,5.0,7040.0,18000.0,1992.0,77005,29.714621,-95.4279539,3600000
3886,Single Family Residential,3.0,2.0,1561.0,11700.0,1939.0,77022,29.8279296,-95.3580347,269000
3888,Single Family Residential,3.0,3.5,2170.0,1800.0,2022.0,77021,29.7035807,-95.3719658,389500
3890,Single Family Residential,3.0,1.0,1488.0,6600.0,1930.0,77008,29.7949005,-95.4020839,575000
3892,Single Family Residential,4.0,2.0,1400.0,7080.0,1960.0,77016,29.8624848,-95.3061071,225000
3893,Single Family Residential,4.0,3.5,4399.0,9242.0,2014.0,77025,29.6824706,-95.4412766,1189900
3894,Single Family Residential,4.0,2.5,2045.0,4299.0,1972.0,77080,29.807709,-95.5416096,335000
3895,Single Family Residential,4.0,2.5,3122.0,5775.0,2004.0,77073,30.0041939,-95.4103792,319999
3897,Single Family Residential,4.0,2.5,2766.0,6600.0,2003.0,77089,29.5840149,-95.2517543,367000
3899,Single Family Residential,3.0,2.5,2487.0,5285.0,1995.0,77064,29.9205597,-95.5731118,325000
3901,Single Family Residential,3.0,1.0,1005.0,5562.0,1955.0,77029,29.7635961,-95.2688723,162900
3902,Single Family Residential,2.0,2.0,1390.0,123770.0,1991.0,77012,29.7237987,-95.2855465,3200000
3907,Single Family Residential,3.0,3.5,3420.0,1918.0,2008.0,77024,29.7807096,-95.5586721,995000
3908,Single Family Residential,4.0,2.5,2150.0,2773.0,2004.0,77034,29.6198416,-95.2086651,279999
3910,Single Family Residential,3.0,1.0,864.0,5000.0,1950.0,77021,29.686373,-95.3508002,225000
3912,Single Family Residential,5.0,7.5,4451.0,12855.0,2023.0,77018,29.8240019,-95.4289975,1688000
3913,Single Family Residential,3.0,2.5,2679.0,9392.0,1956.0,77025,29.6820813,-95.4403146,639900
3914,Single Family Residential,3.0,3.5,3570.0,5520.0,1938.0,77005,29.7244866,-95.40232,1600000
3915,Single Family Residential,6.0,7.5,10228.0,44170.0,2008.0,77056,29.7634713,-95.4772486,4650000
3916,Single Family Residential,3.0,2.0,1796.0,5922.0,2022.0,77044,29.859769,-95.193295,315635
3917,Single Family Residential,3.0,3.5,2075.0,,2022.0,77008,29.8046893,-95.4245651,529900
3919,Single Family Residential,3.0,3.5,2075.0,,2022.0,77008,29.8046893,-95.4245651,529900
3920,Single Family Residential,3.0,1.0,988.0,4095.0,1940.0,77026,29.7890719,-95.3412864,150000
3921,Single Family Residential,4.0,3.5,4111.0,2256.0,2022.0,77007,29.7671788,-95.4132399,1425000
3922,Single Family Residential,3.0,3.5,2075.0,,2022.0,77008,29.8045862,-95.4242503,519900
3923,Single Family Residential,2.0,1.0,936.0,2511.0,1977.0,77072,29.6936563,-95.6009073,140000
3924,Single Family Residential,4.0,3.5,4111.0,2544.0,2022.0,77007,29.7671921,-95.4132399,1450000
3928,Single Family Residential,3.0,2.5,2228.0,3562.0,1974.0,77042,29.7476969,-95.5744042,359900
3929,Single Family Residential,4.0,3.5,2800.0,11560.0,1952.0,77027,29.7335621,-95.4563659,1100000
3930,Single Family Residential,3.0,2.0,1484.0,8400.0,1982.0,77066,29.9549795,-95.4878377,195990
3932,Single Family Residential,3.0,2.0,1673.0,7532.0,1962.0,77074,29.6904786,-95.5130386,349995
3934,Single Family Residential,3.0,2.0,1402.0,,2022.0,77016,29.8647,-95.2829,246315
3936,Single Family Residential,3.0,2.5,1723.0,7245.0,1980.0,77062,29.5683886,-95.1442124,249000
3939,Single Family Residential,3.0,2.0,1492.0,8400.0,1950.0,77018,29.8224472,-95.4448084,499900
3940,Single Family Residential,3.0,3.5,2080.0,3443.0,2007.0,77007,29.7710362,-95.396716,434000
3942,Single Family Residential,3.0,2.5,1847.0,3479.0,2007.0,77038,29.9078059,-95.4621569,235900
3943,Single Family Residential,4.0,2.0,1860.0,7800.0,2022.0,77078,29.8567536,-95.249446,289990
3945,Single Family Residential,3.0,3.5,3180.0,,2005.0,77082,29.7328623,-95.5845885,625000
3949,Single Family Residential,4.0,2.5,2569.0,9520.0,1974.0,77068,29.9964011,-95.4911152,265000
3950,Single Family Residential,3.0,2.0,2058.0,5415.0,1993.0,77388,30.0288357,-95.4775149,299000
3951,Single Family Residential,3.0,2.5,2275.0,2688.0,2006.0,77007,29.7807097,-95.427193,499000
3952,Single Family Residential,3.0,2.5,1528.0,2590.0,2017.0,77018,29.8233918,-95.4020337,364900
3953,Single Family Residential,4.0,3.0,2721.0,8400.0,1954.0,77055,29.7874981,-95.4741358,799000
3954,Single Family Residential,4.0,2.0,2500.0,7200.0,1947.0,77018,29.8269934,-95.4302458,799000
3955,Single Family Residential,3.0,2.0,2055.0,9600.0,1959.0,77035,29.6610794,-95.4682382,339000
3957,Single Family Residential,4.0,3.5,3208.0,7035.0,1983.0,77346,29.9939249,-95.1407228,399000
3958,Single Family Residential,3.0,2.0,1726.0,6900.0,1985.0,77095,29.9030347,-95.6501084,265000
3960,Single Family Residential,3.0,2.5,2722.0,2240.0,1996.0,77057,29.7527626,-95.4831604,539000
3962,Single Family Residential,4.0,2.5,1833.0,,2022.0,77365,30.0855,-95.1831,300000
3964,Single Family Residential,3.0,2.0,1682.0,,2022.0,77365,30.094911,-95.184563,285000
3966,Single Family Residential,4.0,2.5,2561.0,,2022.0,77365,30.0865,-95.188,395000
3967,Single Family Residential,3.0,2.0,2194.0,6875.0,2015.0,77375,30.0809174,-95.5613587,356990
3971,Single Family Residential,3.0,2.0,1342.0,6720.0,1951.0,77004,29.7143561,-95.3528437,306500
3973,Single Family Residential,3.0,2.0,1960.0,8640.0,1962.0,77035,29.647762,-95.4848587,389000
3974,Single Family Residential,3.0,2.0,1862.0,16354.0,1955.0,77035,29.6627592,-95.4627632,464900
3975,Single Family Residential,4.0,2.0,1106.0,5703.0,1956.0,77033,29.6786508,-95.3397253,185000
3976,Single Family Residential,3.0,2.0,1602.0,7150.0,1957.0,77008,29.8032231,-95.4398399,515000
3977,Single Family Residential,4.0,2.0,1783.0,21781.0,1950.0,77086,29.9020762,-95.486834,359000
3979,Single Family Residential,4.0,2.5,2049.0,2828.0,2022.0,77088,29.8714581,-95.4278896,375000
3980,Single Family Residential,4.0,2.5,2049.0,2828.0,2022.0,77088,29.8714597,-95.427773,375000
3986,Single Family Residential,3.0,3.5,1744.0,1512.0,2022.0,77021,29.698036,-95.3709265,389900
3988,Single Family Residential,3.0,2.0,1339.0,7923.0,1955.0,77061,29.6687122,-95.2723012,199000
3989,Single Family Residential,3.0,2.5,3390.0,4750.0,2022.0,77091,29.8611434,-95.4420953,415000
3990,Single Family Residential,4.0,3.5,3420.0,2943.0,2011.0,77055,29.7927575,-95.4837821,695000
3994,Single Family Residential,3.0,3.5,1914.0,,2023.0,77054,29.6684982,-95.421829,479990
3999,Single Family Residential,3.0,2.5,1789.0,3090.0,2022.0,77021,29.6982932,-95.3708767,399900
4001,Single Family Residential,3.0,2.5,1789.0,3090.0,2022.0,77021,29.698413,-95.3708007,399900
4002,Single Family Residential,4.0,2.5,2368.0,3910.0,2013.0,77045,29.6406777,-95.4426004,309900
4003,Single Family Residential,4.0,2.0,2137.0,7920.0,1968.0,77077,29.7552723,-95.6028714,350000
4004,Single Family Residential,2.0,2.0,1540.0,5780.0,1979.0,77082,29.7175236,-95.669898,258500
4006,Single Family Residential,7.0,3.5,3664.0,12340.0,1966.0,77062,29.5698835,-95.1227476,499500
4008,Single Family Residential,3.0,2.0,1377.0,7207.0,1949.0,77023,29.7214828,-95.2887513,275000
4011,Single Family Residential,3.0,3.5,2757.0,1772.0,2016.0,77007,29.7755031,-95.375573,525000
4012,Single Family Residential,3.0,3.5,2274.0,1725.0,2019.0,77004,29.73092,-95.3765457,490000
4013,Single Family Residential,4.0,2.5,2026.0,6300.0,1988.0,77064,29.9180826,-95.576312,300000
4017,Single Family Residential,2.0,1.5,1240.0,9048.0,1955.0,77022,29.8298972,-95.3884133,199000
4018,Single Family Residential,3.0,2.0,1508.0,7201.0,1976.0,77489,29.594848,-95.4828194,244900
4020,Single Family Residential,3.0,2.5,1411.0,2052.0,2020.0,77076,29.8477808,-95.4008474,299000
4023,Single Family Residential,3.0,2.0,1803.0,7588.0,1970.0,77060,29.9302269,-95.39665,231000
4025,Single Family Residential,3.0,2.5,2434.0,12386.0,2003.0,77346,29.9797577,-95.1811117,369900
4027,Single Family Residential,3.0,2.0,1656.0,7560.0,1976.0,77070,30.0020199,-95.5757251,249000
4028,Single Family Residential,5.0,3.5,3410.0,8348.0,2006.0,77095,29.9218961,-95.6718646,424995
4029,Single Family Residential,4.0,3.0,2826.0,14110.0,1967.0,77336,30.0217661,-95.1004035,330000
4031,Single Family Residential,4.0,2.5,2456.0,7560.0,1982.0,77086,29.9287946,-95.496421,255000
4032,Single Family Residential,4.0,3.5,3158.0,6325.0,2017.0,77406,29.6969778,-95.7841625,629000
4033,Single Family Residential,3.0,2.0,1450.0,5500.0,1950.0,77009,29.7939125,-95.3597106,364900
4034,Single Family Residential,3.0,2.0,1358.0,8320.0,1976.0,77089,29.5899157,-95.1969314,265000
4037,Single Family Residential,5.0,3.5,3200.0,6600.0,1920.0,77007,29.780965,-95.3931985,1297000
4043,Single Family Residential,4.0,2.0,1640.0,7080.0,1947.0,77033,29.6525964,-95.3402893,219000
4046,Single Family Residential,3.0,1.5,2388.0,8500.0,1920.0,77026,29.7793375,-95.341168,255000
4047,Single Family Residential,6.0,4.0,3345.0,6250.0,1946.0,77006,29.7368321,-95.3860701,799999
4048,Single Family Residential,3.0,2.5,2172.0,,2023.0,77090,29.991103,-95.4406465,323230
4049,Single Family Residential,3.0,2.0,1528.0,8450.0,1979.0,77429,29.9413708,-95.6292636,250000
4050,Single Family Residential,4.0,2.5,2339.0,10400.0,1976.0,77066,29.9779039,-95.4985311,299786
4051,Single Family Residential,3.0,2.5,1865.0,,2023.0,77090,29.9912386,-95.4406771,316460
4052,Single Family Residential,3.0,2.0,1380.0,4643.0,1979.0,77060,29.9096216,-95.3860822,209800
4053,Single Family Residential,4.0,4.5,3208.0,3284.0,1998.0,77056,29.7565762,-95.4645729,1200000
4054,Single Family Residential,3.0,2.5,1744.0,3600.0,2013.0,77090,29.9908479,-95.4371423,229900
4055,Single Family Residential,3.0,3.5,2578.0,1900.0,2011.0,77007,29.7749352,-95.4118174,589950
4062,Single Family Residential,3.0,2.5,1638.0,,2022.0,77091,29.797808,-95.3585609,379990
4064,Single Family Residential,3.0,2.5,1948.0,3184.0,2016.0,77073,29.9760135,-95.40367,249999
4066,Single Family Residential,2.0,1.0,752.0,5000.0,1930.0,77009,29.8027005,-95.385387,385000
4067,Single Family Residential,4.0,2.5,2721.0,8279.0,1983.0,77070,29.9902367,-95.6108688,323000
4068,Single Family Residential,4.0,2.0,1350.0,4400.0,2003.0,77044,29.8930188,-95.2215088,159900
4069,Single Family Residential,5.0,3.5,2894.0,7621.0,2008.0,77433,29.902176,-95.7203159,410000
4071,Single Family Residential,3.0,2.0,1092.0,5000.0,1940.0,77020,29.7821668,-95.3144766,249999
4077,Single Family Residential,3.0,2.5,1740.0,,2022.0,77075,29.6174876,-95.2432887,304900
4079,Single Family Residential,2.0,1.0,793.0,5972.0,1972.0,77016,29.8789494,-95.289772,140000
4085,Single Family Residential,4.0,2.5,2598.0,7920.0,1960.0,77096,29.6691579,-95.4917297,425000
4089,Single Family Residential,5.0,3.0,2363.0,7320.0,1950.0,77087,29.6790405,-95.2974572,219900
4090,Single Family Residential,3.0,2.0,1258.0,5310.0,1980.0,77041,29.8898324,-95.6110946,219900
4091,Single Family Residential,3.0,2.5,1900.0,3550.0,2022.0,77016,29.8598792,-95.3170136,265000
4096,Single Family Residential,3.0,2.5,2035.0,3463.0,2015.0,77053,29.612189,-95.4283429,271000
4097,Single Family Residential,3.0,1.0,1328.0,15286.0,1945.0,77028,29.833525,-95.3052884,175000
4098,Single Family Residential,3.0,1.0,1056.0,3200.0,1955.0,77088,29.8858606,-95.4557282,195000
4099,Single Family Residential,3.0,2.5,2227.0,7400.0,1954.0,77030,29.7073493,-95.4110339,830000
4100,Single Family Residential,4.0,2.5,2546.0,5958.0,2002.0,77095,29.9385157,-95.6780704,380000
4102,Single Family Residential,4.0,2.0,2490.0,8738.0,1955.0,77055,29.7911193,-95.5350002,550000
4103,Single Family Residential,4.0,3.0,2781.0,7800.0,1996.0,77084,29.866184,-95.6274567,335000
4105,Single Family Residential,2.0,1.0,720.0,5000.0,1959.0,77022,29.8278558,-95.3860763,179900
4106,Single Family Residential,4.0,3.5,2948.0,7713.0,1992.0,77095,29.891808,-95.6808448,430000
4108,Single Family Residential,4.0,2.0,2155.0,10758.0,1972.0,77070,29.9711632,-95.5565808,299888
4110,Single Family Residential,3.0,2.5,1770.0,1875.0,2022.0,77009,29.7988326,-95.3525486,399000
4111,Single Family Residential,3.0,2.5,1770.0,1875.0,2022.0,77009,29.7987761,-95.3525509,399000
4112,Single Family Residential,3.0,3.5,3345.0,2566.0,2022.0,77024,29.76514,-95.551628,1685000
4113,Single Family Residential,3.0,3.5,3345.0,2584.0,2022.0,77024,29.765242,-95.551632,1650000
4114,Single Family Residential,4.0,2.5,2632.0,9600.0,1982.0,77084,29.8354827,-95.6826738,365000
4115,Single Family Residential,4.0,2.5,2486.0,6477.0,1994.0,77084,29.8583807,-95.6787897,325000
4116,Single Family Residential,2.0,2.0,1344.0,5175.0,1983.0,77041,29.8878729,-95.6068457,208000
4117,Single Family Residential,3.0,3.0,2055.0,1752.0,2005.0,77020,29.7665713,-95.3346075,323000
4118,Single Family Residential,3.0,2.0,1350.0,4910.0,2007.0,77049,29.8115335,-95.1421074,258000
4119,Single Family Residential,4.0,3.0,2399.0,7704.0,1950.0,77021,29.7045338,-95.3377553,385000
4120,Single Family Residential,3.0,2.5,2343.0,3000.0,1979.0,77006,29.7356042,-95.3873909,525000
4123,Single Family Residential,3.0,2.5,2406.0,10612.0,1977.0,77055,29.7876493,-95.5166858,845000
4125,Single Family Residential,2.0,2.0,1526.0,4200.0,1940.0,77009,29.7811478,-95.357639,399900
4126,Single Family Residential,5.0,3.5,3528.0,,2003.0,77498,29.6675019,-95.6452816,395000
4130,Single Family Residential,4.0,4.0,3600.0,5280.0,2022.0,77008,29.792756,-95.4058722,1599000
